FPS,30,NrOfObjects,7,LFoot,False,RFoot,False,Hip,True,Head,False,HandsPLayer,False
LFootTracker.x,LFootTracker.y,LFootTracker.z,LFootTracker.rx,LFootTracker.ry,LFootTracker.rz,LFootTracker.rw,RFootTracker.x,RFootTracker.y,RFootTracker.z,RFootTracker.rx,RFootTracker.ry,RFootTracker.rz,RFootTracker.rw,HiptrackerBack.x,HiptrackerBack.y,HiptrackerBack.z,HiptrackerBack.rx,HiptrackerBack.ry,HiptrackerBack.rz,HiptrackerBack.rw,ControlerForCalibration.x,ControlerForCalibration.y,ControlerForCalibration.z,ControlerForCalibration.rx,ControlerForCalibration.ry,ControlerForCalibration.rz,ControlerForCalibration.rw,HeadTracker.x,HeadTracker.y,HeadTracker.z,HeadTracker.rx,HeadTracker.ry,HeadTracker.rz,HeadTracker.rw,LeftHandShadow.x,LeftHandShadow.y,LeftHandShadow.z,LeftHandShadow.rx,LeftHandShadow.ry,LeftHandShadow.rz,LeftHandShadow.rw,RightHandShadow.x,RightHandShadow.y,RightHandShadow.z,RightHandShadow.rx,RightHandShadow.ry,RightHandShadow.rz,RightHandShadow.rw,
-0.2436408, 0.06259164, 0.4503756,-0.6702369, 0.1523538, -0.1460799, -0.7114995,0.02995967, 0.0515878, 0.5123786,0.7136534, 0.04819772, -0.0113537, 0.6987467,-0.03754209, 1.054351, 0.1587621,-0.1373843, 0.1696243, -0.0593008, -0.9740825,0, 0, 0,0, 0, 0, 1,-0.1987099, 1.368466, 0.6051221,-0.05885676, 0.06075074, -0.01451192, -0.9963105,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.2437196, 0.06277139, 0.4502708,-0.6702368, 0.1523174, -0.1461171, -0.7114998,0.0298471, 0.05160219, 0.5124076,0.7139294, 0.04843609, -0.01114991, 0.6984516,-0.0362286, 1.054171, 0.1582445,-0.1372923, 0.1698012, -0.05860138, -0.9741069,0, 0, 0,0, 0, 0, 1,-0.1960135, 1.369137, 0.6038761,-0.0588899, 0.06181965, -0.01187088, -0.9962778,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.2435129, 0.06247827, 0.4504056,-0.6702743, 0.1521882, -0.1463166, -0.7114512,0.02982329, 0.051549, 0.5125203,0.7143693, 0.04874952, -0.01103015, 0.6979817,-0.03495092, 1.053928, 0.1575865,-0.1366345, 0.1700329, -0.0576252, -0.9742172,0, 0, 0,0, 0, 0, 1,-0.1951252, 1.369417, 0.6033903,-0.05869838, 0.06181656, -0.01092301, -0.9963001,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.2437138, 0.06264625, 0.4503518,-0.6703176, 0.1521079, -0.1464526, -0.7113996,0.02979651, 0.05154274, 0.5125412,0.7144544, 0.04880447, -0.01128275, 0.6978868,-0.03422536, 1.053708, 0.1572779,-0.1362649, 0.1702263, -0.05708833, -0.9742668,0, 0, 0,0, 0, 0, 1,-0.1942307, 1.36973, 0.6028382,-0.05852828, 0.06181233, -0.01013547, -0.9963188,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.2437263, 0.06264291, 0.4503531,-0.6702757, 0.1521628, -0.1463677, -0.7114447,0.02969168, 0.05150803, 0.5126244,0.714381, 0.04890384, -0.0112115, 0.697956,-0.03355604, 1.053455, 0.1571664,-0.1358796, 0.1706264, -0.05659128, -0.9742796,0, 0, 0,0, 0, 0, 1,-0.1932356, 1.370042, 0.6022334,-0.05825132, 0.06182477, -0.009602667, -0.9963394,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.2438911, 0.06272621, 0.4503402,-0.6701589, 0.1521745, -0.1463109, -0.7115639,0.02965373, 0.0515102, 0.5126721,0.7143229, 0.04894996, -0.01127718, 0.6980113,-0.03281393, 1.053238, 0.1569153,-0.1354007, 0.1711328, -0.05596109, -0.9742939,0, 0, 0,0, 0, 0, 1,-0.1910629, 1.370618, 0.6008199,-0.05787452, 0.06233879, -0.008632517, -0.9963382,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.2436714, 0.06260157, 0.4503072,-0.6701556, 0.1521322, -0.1463596, -0.711566,0.02971727, 0.0514809, 0.5125416,0.7143039, 0.04910992, -0.01120386, 0.6980206,-0.03187716, 1.052965, 0.1564023,-0.1355319, 0.1712721, -0.05570006, -0.9742662,0, 0, 0,0, 0, 0, 1,-0.1897977, 1.371092, 0.6000546,-0.05783441, 0.06292295, -0.008216822, -0.9963074,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.2436567, 0.06257939, 0.4503086,-0.6701572, 0.1521488, -0.1462183, -0.71159,0.02967094, 0.05149354, 0.512576,0.7141936, 0.04925806, -0.01121851, 0.6981227,-0.03092299, 1.052751, 0.1560571,-0.1353155, 0.1715385, -0.05546535, -0.9742628,0, 0, 0,0, 0, 0, 1,-0.1885389, 1.37157, 0.5993085,-0.05743271, 0.06340788, -0.007986946, -0.9963018,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.2435835, 0.06256351, 0.4502231,-0.6700635, 0.1521355, -0.1464216, -0.7116393,0.02975747, 0.05143193, 0.5125031,0.7143088, 0.04928381, -0.0113333, 0.6980013,-0.02996119, 1.052526, 0.1557159,-0.1349529, 0.1718733, -0.05516579, -0.974271,0, 0, 0,0, 0, 0, 1,-0.187353, 1.372115, 0.5986238,-0.05707623, 0.06383344, -0.007617218, -0.996298,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.2435578, 0.06254275, 0.4502209,-0.6702436, 0.1521572, -0.1463462, -0.7114807,0.02983381, 0.05136506, 0.5125914,0.7144935, 0.04937316, -0.01149544, 0.6978032,-0.02920008, 1.052487, 0.1555799,-0.1343861, 0.1714981, -0.05497842, -0.9744261,0, 0, 0,0, 0, 0, 1,-0.1861041, 1.372716, 0.5980138,-0.05671361, 0.06444824, -0.007195557, -0.9962822,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
