FPS,30,NrOfObjects,7,LFoot,False,RFoot,False,Hip,True,Head,False,HandsPLayer,False
LFootTracker.x,LFootTracker.y,LFootTracker.z,LFootTracker.rx,LFootTracker.ry,LFootTracker.rz,LFootTracker.rw,RFootTracker.x,RFootTracker.y,RFootTracker.z,RFootTracker.rx,RFootTracker.ry,RFootTracker.rz,RFootTracker.rw,HiptrackerBack.x,HiptrackerBack.y,HiptrackerBack.z,HiptrackerBack.rx,HiptrackerBack.ry,HiptrackerBack.rz,HiptrackerBack.rw,ControlerForCalibration.x,ControlerForCalibration.y,ControlerForCalibration.z,ControlerForCalibration.rx,ControlerForCalibration.ry,ControlerForCalibration.rz,ControlerForCalibration.rw,HeadTracker.x,HeadTracker.y,HeadTracker.z,HeadTracker.rx,HeadTracker.ry,HeadTracker.rz,HeadTracker.rw,LeftHandShadow.x,LeftHandShadow.y,LeftHandShadow.z,LeftHandShadow.rx,LeftHandShadow.ry,LeftHandShadow.rz,LeftHandShadow.rw,RightHandShadow.x,RightHandShadow.y,RightHandShadow.z,RightHandShadow.rx,RightHandShadow.ry,RightHandShadow.rz,RightHandShadow.rw,
-0.3197417, 0.06232855, 0.4498412,-0.6828219, 0.131666, -0.1064708, -0.7106915,-0.04005448, 0.04657504, 0.5514843,0.7221421, 0.03694754, -0.01859973, 0.690507,-0.03427739, 1.031405, 0.2992922,-0.1154297, 0.2494961, -0.06110445, -0.959528,0, 0, 0,0, 0, 0, 1,-0.1896292, 1.548585, 0.5563786,-0.2558158, 0.3144806, -0.1639677, -0.8993191,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3198936, 0.06242393, 0.4498444,-0.6826472, 0.1319957, -0.1061224, -0.7108502,-0.0400999, 0.04631067, 0.5515499,0.7224094, 0.03665514, -0.01873714, 0.6902392,-0.03435967, 1.031227, 0.2986957,-0.1141006, 0.2485704, -0.06064561, -0.9599562,0, 0, 0,0, 0, 0, 1,-0.1905883, 1.549552, 0.5539448,-0.2615832, 0.3094436, -0.1659099, -0.8990511,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3198493, 0.06239951, 0.4498628,-0.6826973, 0.1320398, -0.1061178, -0.7107946,-0.04004697, 0.04626081, 0.5516079,0.7226658, 0.03666091, -0.01869558, 0.6899716,-0.03436233, 1.031207, 0.2985007,-0.1137262, 0.2476622, -0.06077986, -0.9602268,0, 0, 0,0, 0, 0, 1,-0.1916384, 1.550968, 0.5514435,-0.2660764, 0.3045927, -0.166638, -0.8992544,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3198352, 0.06240484, 0.4499234,-0.6826275, 0.1322383, -0.1059213, -0.7108541,-0.04002143, 0.04641256, 0.5516258,0.7226722, 0.03653629, -0.018741, 0.6899702,-0.03445441, 1.031199, 0.2984441,-0.1131964, 0.2467754, -0.06089327, -0.9605106,0, 0, 0,0, 0, 0, 1,-0.1923646, 1.551839, 0.5499325,-0.2681983, 0.301911, -0.1670756, -0.8994471,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3197866, 0.06238896, 0.4499492,-0.6825395, 0.1323398, -0.1057977, -0.7109382,-0.04004875, 0.04642013, 0.5516712,0.7226264, 0.03646649, -0.01869723, 0.6900229,-0.03463928, 1.031124, 0.2984453,-0.112654, 0.2459511, -0.06091443, -0.9607844,0, 0, 0,0, 0, 0, 1,-0.1927271, 1.552563, 0.5484883,-0.2698857, 0.2993305, -0.1673691, -0.8997503,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.319827, 0.06234854, 0.4498594,-0.682651, 0.1323012, -0.1058398, -0.7108319,-0.04001777, 0.04638867, 0.5515637,0.7227724, 0.0364361, -0.01884751, 0.6898676,-0.03485116, 1.030998, 0.2983416,-0.1121248, 0.2451939, -0.0609362, -0.9610384,0, 0, 0,0, 0, 0, 1,-0.1934195, 1.553661, 0.5468351,-0.27185, 0.2967938, -0.1677113, -0.8999355,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3196684, 0.0622865, 0.4498467,-0.6825918, 0.1323788, -0.105723, -0.7108916,-0.04001613, 0.04639573, 0.5515558,0.7228123, 0.03638837, -0.01867886, 0.689833,-0.0352427, 1.03093, 0.2984506,-0.1109031, 0.24369, -0.06084161, -0.9615685,0, 0, 0,0, 0, 0, 1,-0.1936525, 1.554734, 0.5454117,-0.2740252, 0.2941554, -0.1682328, -0.9000447,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3196224, 0.06228635, 0.4498526,-0.6824163, 0.1325026, -0.1056296, -0.711051,-0.04003456, 0.04622838, 0.5514873,0.7228255, 0.03635283, -0.01884385, 0.6898165,-0.03574175, 1.030931, 0.2987499,-0.1090078, 0.2422884, -0.06049751, -0.9621609,0, 0, 0,0, 0, 0, 1,-0.1941936, 1.556146, 0.5436707,-0.2766391, 0.2918224, -0.1687337, -0.8999108,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3198458, 0.06244765, 0.4497201,-0.6824148, 0.1324811, -0.1057268, -0.711042,-0.04004831, 0.04604538, 0.5514252,0.7230325, 0.03626243, -0.01888121, 0.6896032,-0.03634036, 1.03089, 0.2989607,-0.1075114, 0.2409416, -0.06021148, -0.9626853,0, 0, 0,0, 0, 0, 1,-0.1944746, 1.557641, 0.5421165,-0.2799638, 0.2894118, -0.1689066, -0.8996286,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3194706, 0.0623505, 0.4498361,-0.6823018, 0.1328692, -0.1053398, -0.7111355,-0.04003935, 0.04618074, 0.5515624,0.7230294, 0.03612864, -0.01902742, 0.6896095,-0.03762626, 1.03076, 0.299599,-0.1048617, 0.2365284, -0.05978231, -0.9640977,0, 0, 0,0, 0, 0, 1,-0.1950858, 1.559494, 0.5402672,-0.2837182, 0.2870603, -0.1689341, -0.8992006,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3194179, 0.06231859, 0.4498398,-0.6821697, 0.1328871, -0.1053337, -0.7112598,-0.0400852, 0.0462173, 0.5516313,0.7231101, 0.03621539, -0.01897913, 0.6895217,-0.03848268, 1.030711, 0.3000025,-0.1036505, 0.2344615, -0.0596087, -0.9647441,0, 0, 0,0, 0, 0, 1,-0.1952472, 1.561012, 0.5386479,-0.2870227, 0.2847751, -0.1684842, -0.8989629,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3197553, 0.06253394, 0.4497482,-0.6821786, 0.1329032, -0.1054544, -0.7112303,-0.04010233, 0.04623155, 0.5516531,0.7232013, 0.03619777, -0.01908778, 0.6894238,-0.03933902, 1.030609, 0.3004078,-0.1024829, 0.2321968, -0.0596027, -0.9654167,0, 0, 0,0, 0, 0, 1,-0.1954836, 1.562776, 0.5369202,-0.2907086, 0.2826387, -0.1680135, -0.8985407,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3197215, 0.06251293, 0.4497639,-0.6820669, 0.1330296, -0.105282, -0.7113394,-0.04005168, 0.04620735, 0.5516567,0.7231266, 0.03623838, -0.0191636, 0.6894981,-0.04031448, 1.030449, 0.3008438,-0.100954, 0.2294468, -0.05943483, -0.9662453,0, 0, 0,0, 0, 0, 1,-0.1960854, 1.565051, 0.5349667,-0.2951573, 0.2803914, -0.1680108, -0.8977946,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3199986, 0.06269001, 0.4497068,-0.6822172, 0.1329606, -0.1054138, -0.7111886,-0.04004351, 0.04628441, 0.5516583,0.7232435, 0.03621184, -0.01932352, 0.6893724,-0.04138016, 1.030279, 0.3012873,-0.09912854, 0.2266471, -0.0590872, -0.967116,0, 0, 0,0, 0, 0, 1,-0.1960923, 1.566701, 0.5331818,-0.2991261, 0.2785265, -0.1666127, -0.8973221,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.320231, 0.06287486, 0.4497265,-0.6824051, 0.1328301, -0.1056484, -0.7109979,-0.03994077, 0.04624221, 0.5516163,0.7233128, 0.03626189, -0.01923408, 0.6892996,-0.04263589, 1.030129, 0.3017618,-0.09683485, 0.2230884, -0.05874627, -0.968196,0, 0, 0,0, 0, 0, 1,-0.1966394, 1.568214, 0.5311603,-0.3030979, 0.2767693, -0.1647159, -0.896883,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3201861, 0.06288622, 0.449748,-0.6822885, 0.1329869, -0.1054865, -0.7111046,-0.03996414, 0.04630392, 0.5517493,0.7235116, 0.03623584, -0.01968615, 0.6890794,-0.04400846, 1.030023, 0.3023742,-0.0944044, 0.2197504, -0.05825619, -0.9692284,0, 0, 0,0, 0, 0, 1,-0.1967077, 1.570015, 0.5292702,-0.3085947, 0.2739951, -0.163304, -0.8961182,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
