FPS,30,NrOfHandObjects,34
root_r.x,root_r.y,root_r.z,root_r.rx,root_r.ry,root_r.rz,root_r.rw,hand_r.x,hand_r.y,hand_r.z,hand_r.rx,hand_r.ry,hand_r.rz,hand_r.rw,finger_thumb_0_r.x,finger_thumb_0_r.y,finger_thumb_0_r.z,finger_thumb_0_r.rx,finger_thumb_0_r.ry,finger_thumb_0_r.rz,finger_thumb_0_r.rw,finger_thumb_1_r.x,finger_thumb_1_r.y,finger_thumb_1_r.z,finger_thumb_1_r.rx,finger_thumb_1_r.ry,finger_thumb_1_r.rz,finger_thumb_1_r.rw,finger_thumb_2_r.x,finger_thumb_2_r.y,finger_thumb_2_r.z,finger_thumb_2_r.rx,finger_thumb_2_r.ry,finger_thumb_2_r.rz,finger_thumb_2_r.rw,finger_index_0_r.x,finger_index_0_r.y,finger_index_0_r.z,finger_index_0_r.rx,finger_index_0_r.ry,finger_index_0_r.rz,finger_index_0_r.rw,finger_index_1_r.x,finger_index_1_r.y,finger_index_1_r.z,finger_index_1_r.rx,finger_index_1_r.ry,finger_index_1_r.rz,finger_index_1_r.rw,finger_index_2_r.x,finger_index_2_r.y,finger_index_2_r.z,finger_index_2_r.rx,finger_index_2_r.ry,finger_index_2_r.rz,finger_index_2_r.rw,finger_middle_0_r.x,finger_middle_0_r.y,finger_middle_0_r.z,finger_middle_0_r.rx,finger_middle_0_r.ry,finger_middle_0_r.rz,finger_middle_0_r.rw,finger_middle_1_r.x,finger_middle_1_r.y,finger_middle_1_r.z,finger_middle_1_r.rx,finger_middle_1_r.ry,finger_middle_1_r.rz,finger_middle_1_r.rw,finger_middle_2_r.x,finger_middle_2_r.y,finger_middle_2_r.z,finger_middle_2_r.rx,finger_middle_2_r.ry,finger_middle_2_r.rz,finger_middle_2_r.rw,finger_ring_0_r.x,finger_ring_0_r.y,finger_ring_0_r.z,finger_ring_0_r.rx,finger_ring_0_r.ry,finger_ring_0_r.rz,finger_ring_0_r.rw,finger_ring_1_r.x,finger_ring_1_r.y,finger_ring_1_r.z,finger_ring_1_r.rx,finger_ring_1_r.ry,finger_ring_1_r.rz,finger_ring_1_r.rw,finger_ring_2_r.x,finger_ring_2_r.y,finger_ring_2_r.z,finger_ring_2_r.rx,finger_ring_2_r.ry,finger_ring_2_r.rz,finger_ring_2_r.rw,finger_pinky_0_r.x,finger_pinky_0_r.y,finger_pinky_0_r.z,finger_pinky_0_r.rx,finger_pinky_0_r.ry,finger_pinky_0_r.rz,finger_pinky_0_r.rw,finger_pinky_1_r.x,finger_pinky_1_r.y,finger_pinky_1_r.z,finger_pinky_1_r.rx,finger_pinky_1_r.ry,finger_pinky_1_r.rz,finger_pinky_1_r.rw,finger_pinky_2_r.x,finger_pinky_2_r.y,finger_pinky_2_r.z,finger_pinky_2_r.rx,finger_pinky_2_r.ry,finger_pinky_2_r.rz,finger_pinky_2_r.rw,root_l.x,root_l.y,root_l.z,root_l.rx,root_l.ry,root_l.rz,root_l.rw,hand_l.x,hand_l.y,hand_l.z,hand_l.rx,hand_l.ry,hand_l.rz,hand_l.rw,finger_thumb_0_l.x,finger_thumb_0_l.y,finger_thumb_0_l.z,finger_thumb_0_l.rx,finger_thumb_0_l.ry,finger_thumb_0_l.rz,finger_thumb_0_l.rw,finger_thumb_1_l.x,finger_thumb_1_l.y,finger_thumb_1_l.z,finger_thumb_1_l.rx,finger_thumb_1_l.ry,finger_thumb_1_l.rz,finger_thumb_1_l.rw,finger_thumb_2_l.x,finger_thumb_2_l.y,finger_thumb_2_l.z,finger_thumb_2_l.rx,finger_thumb_2_l.ry,finger_thumb_2_l.rz,finger_thumb_2_l.rw,finger_index_0_l.x,finger_index_0_l.y,finger_index_0_l.z,finger_index_0_l.rx,finger_index_0_l.ry,finger_index_0_l.rz,finger_index_0_l.rw,finger_index_1_l.x,finger_index_1_l.y,finger_index_1_l.z,finger_index_1_l.rx,finger_index_1_l.ry,finger_index_1_l.rz,finger_index_1_l.rw,finger_index_2_l.x,finger_index_2_l.y,finger_index_2_l.z,finger_index_2_l.rx,finger_index_2_l.ry,finger_index_2_l.rz,finger_index_2_l.rw,finger_middle_0_l.x,finger_middle_0_l.y,finger_middle_0_l.z,finger_middle_0_l.rx,finger_middle_0_l.ry,finger_middle_0_l.rz,finger_middle_0_l.rw,finger_middle_1_l.x,finger_middle_1_l.y,finger_middle_1_l.z,finger_middle_1_l.rx,finger_middle_1_l.ry,finger_middle_1_l.rz,finger_middle_1_l.rw,finger_middle_2_l.x,finger_middle_2_l.y,finger_middle_2_l.z,finger_middle_2_l.rx,finger_middle_2_l.ry,finger_middle_2_l.rz,finger_middle_2_l.rw,finger_ring_0_l.x,finger_ring_0_l.y,finger_ring_0_l.z,finger_ring_0_l.rx,finger_ring_0_l.ry,finger_ring_0_l.rz,finger_ring_0_l.rw,finger_ring_1_l.x,finger_ring_1_l.y,finger_ring_1_l.z,finger_ring_1_l.rx,finger_ring_1_l.ry,finger_ring_1_l.rz,finger_ring_1_l.rw,finger_ring_2_l.x,finger_ring_2_l.y,finger_ring_2_l.z,finger_ring_2_l.rx,finger_ring_2_l.ry,finger_ring_2_l.rz,finger_ring_2_l.rw,finger_pinky_0_l.x,finger_pinky_0_l.y,finger_pinky_0_l.z,finger_pinky_0_l.rx,finger_pinky_0_l.ry,finger_pinky_0_l.rz,finger_pinky_0_l.rw,finger_pinky_1_l.x,finger_pinky_1_l.y,finger_pinky_1_l.z,finger_pinky_1_l.rx,finger_pinky_1_l.ry,finger_pinky_1_l.rz,finger_pinky_1_l.rw,finger_pinky_2_l.x,finger_pinky_2_l.y,finger_pinky_2_l.z,finger_pinky_2_l.rx,finger_pinky_2_l.ry,finger_pinky_2_l.rz,finger_pinky_2_l.rw,
2.187765, 1.060708, 0.1952994,0.5477449, -0.138538, 0.2896291, 0.7725916,2.187765, 1.060708, 0.1952993,0.3839353, 0.6677084, -0.5709112, 0.2842881,2.19223, 1.049853, 0.2219319,0.6362572, 0.2611437, -0.3680887, 0.6256929,2.185055, 0.9997656, 0.2246662,0.8082969, -0.04928859, -0.2903051, 0.5098528,2.166708, 0.9716702, 0.2136645,0.8800949, -0.09557635, -0.2785167, 0.3724602,2.200668, 0.9805406, 0.2078832,0.3403915, 0.6606078, -0.6033789, 0.2892488,2.199366, 0.9352854, 0.2031243,0.374581, 0.5780377, -0.6828918, 0.2433522,2.193729, 0.9114971, 0.2043758,0.3962149, 0.5098029, -0.7352344, 0.2062645,2.187948, 0.9860777, 0.1886127,0.3132813, 0.7482973, -0.4789234, 0.3354674,2.19828, 0.9386596, 0.1724381,0.3817815, 0.6187311, -0.6375644, 0.2548067,2.193334, 0.910294, 0.1707892,0.4199995, 0.4995277, -0.7347031, 0.1851592,2.17699, 0.9970682, 0.1732809,0.3464935, 0.7302181, -0.5121066, 0.2906386,2.180321, 0.9516128, 0.1586023,0.3826692, 0.6541188, -0.6063005, 0.2410244,2.176089, 0.923788, 0.1543726,0.4052034, 0.589046, -0.6696988, 0.2008449,2.162539, 1.00601, 0.1613338,0.4010196, 0.6628614, -0.6224151, 0.1113448,2.148927, 0.9706071, 0.1535752,0.3952156, 0.6919604, -0.5898954, 0.1304567,2.143542, 0.9532791, 0.1484867,0.3902645, 0.7127421, -0.5646098, 0.1445958,2.077085, 1.016616, -0.1722589,0.1431896, 0.9679301, 0.1908545, 0.0786297,2.077158, 1.016755, -0.1722119,0.04414021, 0.9867122, 0.1563226, -0.003748082,2.049908, 1.010071, -0.1803249,-0.5595458, 0.8202126, 0.04589913, -0.1097864,2.038179, 1.007661, -0.2295625,-0.7801229, 0.625023, 0.01471166, 0.02319729,2.038392, 1.009588, -0.2648223,-0.7452738, 0.606039, -0.1535801, 0.231726,2.045361, 1.043249, -0.243222,0.05287397, 0.9332961, -0.3081393, -0.1766714,2.028866, 1.017916, -0.2772585,-0.087538, 0.4420526, -0.8778275, -0.1623131,2.029115, 0.9982222, -0.2627216,-0.1659628, -0.1551707, -0.9705224, -0.08040402,2.068991, 1.040803, -0.2427114,0.06763893, 0.9814872, -0.02624794, -0.177254,2.051011, 1.039394, -0.2905816,-0.004188657, 0.8991461, -0.3943886, -0.1896747,2.041268, 1.018894, -0.3083753,-0.05824507, 0.7488481, -0.635006, -0.180559,2.089399, 1.036339, -0.236374,0.1366342, 0.9846973, -0.1027199, -0.03392544,2.084856, 1.027096, -0.2831359,0.07262611, 0.6236523, -0.76892, -0.1206039,2.077396, 1.000299, -0.2771145,-0.01167434, 0.05582053, -0.9884656, -0.1402981,2.108098, 1.027875, -0.2330109,0.1659493, 0.9731698, 0.0811796, 0.1371543,2.119476, 1.032229, -0.2697594,0.2085845, 0.9149124, -0.3414453, 0.05331927,2.11863, 1.020036, -0.2841033,0.2146021, 0.7547092, -0.6197287, -0.01721517,
2.194438, 1.059112, 0.1966471,0.5469792, -0.1189014, 0.2748103, 0.7817643,2.194438, 1.059112, 0.196647,0.3703963, 0.683015, -0.56804, 0.2713444,2.200126, 1.04772, 0.2228183,0.6322982, 0.2801195, -0.3751121, 0.6172706,2.193612, 0.9975161, 0.2250206,0.7992185, -0.03708768, -0.3117119, 0.5125524,2.174675, 0.9694011, 0.2151241,0.8718988, -0.08725853, -0.3015389, 0.375836,2.209126, 0.9789073, 0.2068002,0.3143346, 0.6711668, -0.6010531, 0.2991055,2.210202, 0.9336183, 0.2023143,0.3500375, 0.5887033, -0.6820251, 0.2564063,2.205904, 0.9095671, 0.2038272,0.3730633, 0.5204182, -0.7354554, 0.221572,2.195568, 0.9846714, 0.1881786,0.3054097, 0.755212, -0.487377, 0.314394,2.204631, 0.9371901, 0.1714386,0.3687441, 0.6250267, -0.645928, 0.2369525,2.199435, 0.9088627, 0.1699024,0.4037826, 0.5055812, -0.7431481, 0.1705236,2.183837, 0.9958254, 0.1735529,0.3361729, 0.7361693, -0.5230581, 0.2673068,2.185843, 0.9503446, 0.1587133,0.3702231, 0.6558678, -0.6207836, 0.2177155,2.180889, 0.9225807, 0.1548867,0.3910257, 0.5871022, -0.6861821, 0.1776627,2.168783, 1.004794, 0.162396,0.3831825, 0.6666008, -0.6323097, 0.0948636,2.154919, 0.9693422, 0.1553355,0.3781898, 0.6961702, -0.5995992, 0.1131387,2.149341, 0.9519965, 0.1505231,0.3738729, 0.7172986, -0.5741559, 0.1266764,2.077192, 1.016534, -0.1721905,0.143178, 0.9679254, 0.1908632, 0.0786882,2.077266, 1.016673, -0.1721436,0.04403424, 0.9867301, 0.1562416, -0.003651037,2.050018, 1.009982, -0.1802613,-0.5596111, 0.8201885, 0.04581092, -0.1096711,2.038304, 1.00757, -0.2295023,-0.780167, 0.6249653, 0.01478217, 0.02321973,2.038514, 1.009502, -0.2647619,-0.7452964, 0.6059931, -0.1535333, 0.2318044,2.04548, 1.043148, -0.2431651,0.05284389, 0.933298, -0.3081662, -0.1766238,2.028989, 1.017812, -0.2772017,-0.08752564, 0.442035, -0.8778478, -0.1622582,2.029239, 0.9981195, -0.2626639,-0.1659206, -0.1551971, -0.9705285, -0.08036674,2.06911, 1.040707, -0.242649,0.0675431, 0.9815191, -0.02620587, -0.17712,2.051142, 1.0393, -0.2905243,-0.004229851, 0.8991852, -0.3943761, -0.1895143,2.041409, 1.018799, -0.3083221,-0.05824084, 0.7488816, -0.6350141, -0.1803929,2.089517, 1.036248, -0.2363064,0.1365357, 0.9847114, -0.1027219, -0.03390682,2.084977, 1.027004, -0.2830684,0.0725696, 0.6236608, -0.7689314, -0.1205211,2.077522, 1.000205, -0.2770472,-0.01167174, 0.05582072, -0.9884798, -0.1401979,2.108217, 1.027787, -0.2329377,0.1658224, 0.9731804, 0.08117004, 0.1372377,2.1196, 1.032142, -0.2696846,0.2085059, 0.9149142, -0.3414685, 0.05344664,2.11876, 1.019947, -0.2840275,0.214569, 0.7546985, -0.6197572, -0.01707088,
2.194438, 1.059112, 0.1966471,0.5469792, -0.1189014, 0.2748103, 0.7817643,2.194438, 1.059112, 0.196647,0.3703963, 0.683015, -0.56804, 0.2713444,2.200126, 1.04772, 0.2228183,0.6322982, 0.2801195, -0.3751121, 0.6172706,2.193612, 0.9975161, 0.2250206,0.7992185, -0.03708768, -0.3117119, 0.5125524,2.174675, 0.9694011, 0.2151241,0.8718988, -0.08725853, -0.3015389, 0.375836,2.209126, 0.9789073, 0.2068002,0.3143346, 0.6711668, -0.6010531, 0.2991055,2.210202, 0.9336183, 0.2023143,0.3500375, 0.5887033, -0.6820251, 0.2564063,2.205904, 0.9095671, 0.2038272,0.3730633, 0.5204182, -0.7354554, 0.221572,2.195568, 0.9846714, 0.1881786,0.3054097, 0.755212, -0.487377, 0.314394,2.204631, 0.9371901, 0.1714386,0.3687441, 0.6250267, -0.645928, 0.2369525,2.199435, 0.9088627, 0.1699024,0.4037826, 0.5055812, -0.7431481, 0.1705236,2.183837, 0.9958254, 0.1735529,0.3361729, 0.7361693, -0.5230581, 0.2673068,2.185843, 0.9503446, 0.1587133,0.3702231, 0.6558678, -0.6207836, 0.2177155,2.180889, 0.9225807, 0.1548867,0.3910257, 0.5871022, -0.6861821, 0.1776627,2.168783, 1.004794, 0.162396,0.3831825, 0.6666008, -0.6323097, 0.0948636,2.154919, 0.9693422, 0.1553355,0.3781898, 0.6961702, -0.5995992, 0.1131387,2.149341, 0.9519965, 0.1505231,0.3738729, 0.7172986, -0.5741559, 0.1266764,2.077192, 1.016534, -0.1721905,0.143178, 0.9679254, 0.1908632, 0.0786882,2.077266, 1.016673, -0.1721436,0.04403424, 0.9867301, 0.1562416, -0.003651037,2.050018, 1.009982, -0.1802613,-0.5596111, 0.8201885, 0.04581092, -0.1096711,2.038304, 1.00757, -0.2295023,-0.780167, 0.6249653, 0.01478217, 0.02321973,2.038514, 1.009502, -0.2647619,-0.7452964, 0.6059931, -0.1535333, 0.2318044,2.04548, 1.043148, -0.2431651,0.05284389, 0.933298, -0.3081662, -0.1766238,2.028989, 1.017812, -0.2772017,-0.08752564, 0.442035, -0.8778478, -0.1622582,2.029239, 0.9981195, -0.2626639,-0.1659206, -0.1551971, -0.9705285, -0.08036674,2.06911, 1.040707, -0.242649,0.0675431, 0.9815191, -0.02620587, -0.17712,2.051142, 1.0393, -0.2905243,-0.004229851, 0.8991852, -0.3943761, -0.1895143,2.041409, 1.018799, -0.3083221,-0.05824084, 0.7488816, -0.6350141, -0.1803929,2.089517, 1.036248, -0.2363064,0.1365357, 0.9847114, -0.1027219, -0.03390682,2.084977, 1.027004, -0.2830684,0.0725696, 0.6236608, -0.7689314, -0.1205211,2.077522, 1.000205, -0.2770472,-0.01167174, 0.05582072, -0.9884798, -0.1401979,2.108217, 1.027787, -0.2329377,0.1658224, 0.9731804, 0.08117004, 0.1372377,2.1196, 1.032142, -0.2696846,0.2085059, 0.9149142, -0.3414685, 0.05344664,2.11876, 1.019947, -0.2840275,0.214569, 0.7546985, -0.6197572, -0.01707088,
2.194438, 1.059112, 0.1966471,0.5469792, -0.1189014, 0.2748103, 0.7817643,2.194438, 1.059112, 0.196647,0.3703963, 0.683015, -0.56804, 0.2713444,2.200126, 1.04772, 0.2228183,0.6322982, 0.2801195, -0.3751121, 0.6172706,2.193612, 0.9975161, 0.2250206,0.7992185, -0.03708768, -0.3117119, 0.5125524,2.174675, 0.9694011, 0.2151241,0.8718988, -0.08725853, -0.3015389, 0.375836,2.209126, 0.9789073, 0.2068002,0.3143346, 0.6711668, -0.6010531, 0.2991055,2.210202, 0.9336183, 0.2023143,0.3500375, 0.5887033, -0.6820251, 0.2564063,2.205904, 0.9095671, 0.2038272,0.3730633, 0.5204182, -0.7354554, 0.221572,2.195568, 0.9846714, 0.1881786,0.3054097, 0.755212, -0.487377, 0.314394,2.204631, 0.9371901, 0.1714386,0.3687441, 0.6250267, -0.645928, 0.2369525,2.199435, 0.9088627, 0.1699024,0.4037826, 0.5055812, -0.7431481, 0.1705236,2.183837, 0.9958254, 0.1735529,0.3361729, 0.7361693, -0.5230581, 0.2673068,2.185843, 0.9503446, 0.1587133,0.3702231, 0.6558678, -0.6207836, 0.2177155,2.180889, 0.9225807, 0.1548867,0.3910257, 0.5871022, -0.6861821, 0.1776627,2.168783, 1.004794, 0.162396,0.3831825, 0.6666008, -0.6323097, 0.0948636,2.154919, 0.9693422, 0.1553355,0.3781898, 0.6961702, -0.5995992, 0.1131387,2.149341, 0.9519965, 0.1505231,0.3738729, 0.7172986, -0.5741559, 0.1266764,2.077192, 1.016534, -0.1721905,0.143178, 0.9679254, 0.1908632, 0.0786882,2.077266, 1.016673, -0.1721436,0.04403424, 0.9867301, 0.1562416, -0.003651037,2.050018, 1.009982, -0.1802613,-0.5596111, 0.8201885, 0.04581092, -0.1096711,2.038304, 1.00757, -0.2295023,-0.780167, 0.6249653, 0.01478217, 0.02321973,2.038514, 1.009502, -0.2647619,-0.7452964, 0.6059931, -0.1535333, 0.2318044,2.04548, 1.043148, -0.2431651,0.05284389, 0.933298, -0.3081662, -0.1766238,2.028989, 1.017812, -0.2772017,-0.08752564, 0.442035, -0.8778478, -0.1622582,2.029239, 0.9981195, -0.2626639,-0.1659206, -0.1551971, -0.9705285, -0.08036674,2.06911, 1.040707, -0.242649,0.0675431, 0.9815191, -0.02620587, -0.17712,2.051142, 1.0393, -0.2905243,-0.004229851, 0.8991852, -0.3943761, -0.1895143,2.041409, 1.018799, -0.3083221,-0.05824084, 0.7488816, -0.6350141, -0.1803929,2.089517, 1.036248, -0.2363064,0.1365357, 0.9847114, -0.1027219, -0.03390682,2.084977, 1.027004, -0.2830684,0.0725696, 0.6236608, -0.7689314, -0.1205211,2.077522, 1.000205, -0.2770472,-0.01167174, 0.05582072, -0.9884798, -0.1401979,2.108217, 1.027787, -0.2329377,0.1658224, 0.9731804, 0.08117004, 0.1372377,2.1196, 1.032142, -0.2696846,0.2085059, 0.9149142, -0.3414685, 0.05344664,2.11876, 1.019947, -0.2840275,0.214569, 0.7546985, -0.6197572, -0.01707088,
2.203723, 1.058014, 0.1988582,0.5487067, -0.1007123, 0.2593224, 0.7883717,2.203723, 1.058014, 0.1988581,0.34867, 0.7049291, -0.5629343, 0.2541834,2.211205, 1.045968, 0.2242743,0.6266885, 0.3115723, -0.3801956, 0.604678,2.206151, 0.9955582, 0.2253063,0.7963127, -0.008556195, -0.3300153, 0.5068558,2.187284, 0.9672518, 0.2158292,0.8657786, -0.0600595, -0.324617, 0.3760906,2.221223, 0.9780039, 0.2054771,0.282935, 0.6825158, -0.6021777, 0.3024931,2.224508, 0.9327918, 0.2012998,0.3217287, 0.5935295, -0.6900497, 0.2608543,2.221219, 0.9086316, 0.2034645,0.3468738, 0.5193362, -0.7474862, 0.2263468,2.206473, 0.9839494, 0.187844,0.289097, 0.766908, -0.4946606, 0.2891126,2.214527, 0.9365858, 0.1702748,0.346796, 0.6357589, -0.6547117, 0.2165541,2.209372, 0.9082446, 0.168864,0.378499, 0.5155122, -0.7530499, 0.1546016,2.193622, 0.9952071, 0.1742777,0.316332, 0.7464765, -0.5336267, 0.2407271,2.194665, 0.9497675, 0.1592144,0.3462012, 0.6667434, -0.6304268, 0.1953462,2.189656, 0.9219918, 0.1555486,0.3643855, 0.59868, -0.6953897, 0.1588668,2.177712, 1.00407, 0.1642845,0.356885, 0.6750195, -0.6417507, 0.0716783,2.163725, 0.9685468, 0.1578564,0.353035, 0.7050321, -0.6086255, 0.08871846,2.157984, 0.9511933, 0.1532692,0.3496134, 0.7264796, -0.5828574, 0.1013666,2.077279, 1.016566, -0.1721589,0.1431664, 0.9679206, 0.190872, 0.0787474,2.077353, 1.016705, -0.1721119,0.04421334, 0.9866964, 0.1564041, -0.003623226,2.050103, 1.010027, -0.1802322,-0.5594881, 0.8202628, 0.04585284, -0.1097251,2.038382, 1.007617, -0.2294716,-0.7800773, 0.6250812, 0.01474533, 0.02313937,2.038591, 1.009543, -0.2647315,-0.7451995, 0.6060739, -0.1536832, 0.2318053,2.045577, 1.043216, -0.2431252,0.05299276, 0.933266, -0.308221, -0.1766527,2.02908, 1.017878, -0.2771578,-0.08744083, 0.4419737, -0.8778638, -0.1623839,2.029324, 0.9981878, -0.2626166,-0.1659253, -0.1552561, -0.9705056, -0.08051832,2.069207, 1.040766, -0.2426096,0.06774289, 0.9814951, -0.02627532, -0.1771663,2.051234, 1.039355, -0.2904828,-0.004090346, 0.8990785, -0.394564, -0.1896319,2.041493, 1.018848, -0.3082695,-0.0581608, 0.7486551, -0.6352468, -0.1805389,2.089612, 1.036297, -0.2362682,0.1367465, 0.9846816, -0.1027356, -0.03388083,2.085072, 1.027052, -0.2830301,0.07273703, 0.6236301, -0.76892, -0.1206518,2.077605, 1.000257, -0.277008,-0.01161243, 0.05580243, -0.9884526, -0.1404019,2.108309, 1.027828, -0.232902,0.1660164, 0.9731538, 0.08122505, 0.13716,2.119688, 1.032186, -0.2696498,0.2086445, 0.9149379, -0.3413419, 0.05330852,2.118842, 1.019995, -0.2839965,0.2146561, 0.7547951, -0.6196048, -0.01723505,
2.203723, 1.058014, 0.1988582,0.5487067, -0.1007123, 0.2593224, 0.7883717,2.203723, 1.058014, 0.1988581,0.34867, 0.7049291, -0.5629343, 0.2541834,2.211205, 1.045968, 0.2242743,0.6266885, 0.3115723, -0.3801956, 0.604678,2.206151, 0.9955582, 0.2253063,0.7963127, -0.008556195, -0.3300153, 0.5068558,2.187284, 0.9672518, 0.2158292,0.8657786, -0.0600595, -0.324617, 0.3760906,2.221223, 0.9780039, 0.2054771,0.282935, 0.6825158, -0.6021777, 0.3024931,2.224508, 0.9327918, 0.2012998,0.3217287, 0.5935295, -0.6900497, 0.2608543,2.221219, 0.9086316, 0.2034645,0.3468738, 0.5193362, -0.7474862, 0.2263468,2.206473, 0.9839494, 0.187844,0.289097, 0.766908, -0.4946606, 0.2891126,2.214527, 0.9365858, 0.1702748,0.346796, 0.6357589, -0.6547117, 0.2165541,2.209372, 0.9082446, 0.168864,0.378499, 0.5155122, -0.7530499, 0.1546016,2.193622, 0.9952071, 0.1742777,0.316332, 0.7464765, -0.5336267, 0.2407271,2.194665, 0.9497675, 0.1592144,0.3462012, 0.6667434, -0.6304268, 0.1953462,2.189656, 0.9219918, 0.1555486,0.3643855, 0.59868, -0.6953897, 0.1588668,2.177712, 1.00407, 0.1642845,0.356885, 0.6750195, -0.6417507, 0.0716783,2.163725, 0.9685468, 0.1578564,0.353035, 0.7050321, -0.6086255, 0.08871846,2.157984, 0.9511933, 0.1532692,0.3496134, 0.7264796, -0.5828574, 0.1013666,2.077279, 1.016566, -0.1721589,0.1431664, 0.9679206, 0.190872, 0.0787474,2.077353, 1.016705, -0.1721119,0.04421334, 0.9866964, 0.1564041, -0.003623226,2.050103, 1.010027, -0.1802322,-0.5594881, 0.8202628, 0.04585284, -0.1097251,2.038382, 1.007617, -0.2294716,-0.7800773, 0.6250812, 0.01474533, 0.02313937,2.038591, 1.009543, -0.2647315,-0.7451995, 0.6060739, -0.1536832, 0.2318053,2.045577, 1.043216, -0.2431252,0.05299276, 0.933266, -0.308221, -0.1766527,2.02908, 1.017878, -0.2771578,-0.08744083, 0.4419737, -0.8778638, -0.1623839,2.029324, 0.9981878, -0.2626166,-0.1659253, -0.1552561, -0.9705056, -0.08051832,2.069207, 1.040766, -0.2426096,0.06774289, 0.9814951, -0.02627532, -0.1771663,2.051234, 1.039355, -0.2904828,-0.004090346, 0.8990785, -0.394564, -0.1896319,2.041493, 1.018848, -0.3082695,-0.0581608, 0.7486551, -0.6352468, -0.1805389,2.089612, 1.036297, -0.2362682,0.1367465, 0.9846816, -0.1027356, -0.03388083,2.085072, 1.027052, -0.2830301,0.07273703, 0.6236301, -0.76892, -0.1206518,2.077605, 1.000257, -0.277008,-0.01161243, 0.05580243, -0.9884526, -0.1404019,2.108309, 1.027828, -0.232902,0.1660164, 0.9731538, 0.08122505, 0.13716,2.119688, 1.032186, -0.2696498,0.2086445, 0.9149379, -0.3413419, 0.05330852,2.118842, 1.019995, -0.2839965,0.2146561, 0.7547951, -0.6196048, -0.01723505,
2.212947, 1.059838, 0.1998148,0.5530547, -0.08403857, 0.2408022, 0.793147,2.212947, 1.059838, 0.1998148,0.3397568, 0.7128158, -0.5608911, 0.2487173,2.221099, 1.047614, 0.224938,0.6270848, 0.3285888, -0.375945, 0.5978792,2.217117, 0.9970977, 0.2248158,0.7951939, 0.01021025, -0.3298542, 0.5086834,2.198959, 0.9682914, 0.2154622,0.866794, -0.04309587, -0.3271861, 0.3738451,2.231604, 0.9799954, 0.2051837,0.2713415, 0.6992704, -0.5884348, 0.3018927,2.236287, 0.9350738, 0.1994837,0.305302, 0.6243696, -0.6673809, 0.2674998,2.234488, 0.910675, 0.2003137,0.3279555, 0.5623214, -0.7204369, 0.2391874,2.216422, 0.9859398, 0.1879205,0.280646, 0.7768399, -0.4879683, 0.2822137,2.224841, 0.9390535, 0.1692753,0.3371218, 0.6465939, -0.6507763, 0.2115554,2.220077, 0.9106679, 0.1674447,0.3681782, 0.526555, -0.7512211, 0.1511677,2.203154, 0.9971759, 0.1747438,0.3076545, 0.7548863, -0.5296537, 0.2344406,2.204497, 0.951979, 0.15899,0.3355682, 0.6794725, -0.6234609, 0.1923737,2.200029, 0.924191, 0.1547613,0.3527744, 0.6152378, -0.6869271, 0.1586315,2.186931, 1.005939, 0.1651746,0.3401051, 0.6695771, -0.656593, 0.06986312,2.173262, 0.9700574, 0.1602187,0.3363615, 0.700308, -0.6237118, 0.08610029,2.167628, 0.952503, 0.156315,0.3330449, 0.7223015, -0.5981039, 0.09815004,2.07723, 1.016446, -0.1722188,0.1430449, 0.9679337, 0.1908837, 0.078778,2.077304, 1.016585, -0.1721719,0.04411189, 0.9867129, 0.1563306, -0.003569186,2.050056, 1.009901, -0.1802947,-0.5595542, 0.8202325, 0.04579767, -0.1096376,2.038345, 1.007491, -0.2295366,-0.7801245, 0.6250228, 0.0146745, 0.02317369,2.038559, 1.009415, -0.2647966,-0.7452689, 0.6060205, -0.153649, 0.2317443,2.045532, 1.043079, -0.2431934,0.05293995, 0.9332889, -0.3081941, -0.1765949,2.029041, 1.017742, -0.2772294,-0.08743732, 0.4420087, -0.877861, -0.1623057,2.029287, 0.9980503, -0.2626897,-0.1658767, -0.155226, -0.9705238, -0.08045696,2.069162, 1.040633, -0.2426744,0.06764112, 0.9815202, -0.02622197, -0.1770742,2.051199, 1.039226, -0.2905512,-0.00412102, 0.8991818, -0.3943875, -0.1895089,2.041463, 1.018725, -0.3083486,-0.05813441, 0.748877, -0.6350218, -0.1804189,2.089568, 1.036169, -0.2363295,0.1366435, 0.9846962, -0.1027324, -0.03388221,2.085028, 1.026925, -0.2830915,0.07266317, 0.6236426, -0.7689282, -0.1205799,2.077567, 1.000127, -0.2770697,-0.01163026, 0.05580793, -0.9884665, -0.1403003,2.108265, 1.027705, -0.2329596,0.1659015, 0.9731638, 0.08121908, 0.1372308,2.119649, 1.032062, -0.269706,0.2085745, 0.9149203, -0.3414166, 0.05340675,2.118807, 1.019869, -0.2840503,0.2146209, 0.7547213, -0.6197098, -0.01713083,
