FPS,30,NrOfObjects,10
hammerhead-separated.x,hammerhead-separated.y,hammerhead-separated.z,hammerhead-separated.rx,hammerhead-separated.ry,hammerhead-separated.rz,hammerhead-separated.rw,hammerhead-separated.Interactable,Handle-separated.x,Handle-separated.y,Handle-separated.z,Handle-separated.rx,Handle-separated.ry,Handle-separated.rz,Handle-separated.rw,Handle-separated.Interactable,Handle-complete.x,Handle-complete.y,Handle-complete.z,Handle-complete.rx,Handle-complete.ry,Handle-complete.rz,Handle-complete.rw,Handle-complete.Interactable,Hammer-Usable.x,Hammer-Usable.y,Hammer-Usable.z,Hammer-Usable.rx,Hammer-Usable.ry,Hammer-Usable.rz,Hammer-Usable.rw,Hammer-Usable.Interactable,CrankHandle.x,CrankHandle.y,CrankHandle.z,CrankHandle.rx,CrankHandle.ry,CrankHandle.rz,CrankHandle.rw,CrankHandle.Interactable,Button.x,Button.y,Button.z,Button.rx,Button.ry,Button.rz,Button.rw,Button.Interactable,PedalButton.x,PedalButton.y,PedalButton.z,PedalButton.rx,PedalButton.ry,PedalButton.rz,PedalButton.rw,PedalButton.Interactable,VR Objects-Nail fixed.x,VR Objects-Nail fixed.y,VR Objects-Nail fixed.z,VR Objects-Nail fixed.rx,VR Objects-Nail fixed.ry,VR Objects-Nail fixed.rz,VR Objects-Nail fixed.rw,VR Objects-Nail fixed.Interactable,VR Objects-Nail (1).x,VR Objects-Nail (1).y,VR Objects-Nail (1).z,VR Objects-Nail (1).rx,VR Objects-Nail (1).ry,VR Objects-Nail (1).rz,VR Objects-Nail (1).rw,VR Objects-Nail (1).Interactable,VR Objects-Nail (2).x,VR Objects-Nail (2).y,VR Objects-Nail (2).z,VR Objects-Nail (2).rx,VR Objects-Nail (2).ry,VR Objects-Nail (2).rz,VR Objects-Nail (2).rw,VR Objects-Nail (2).Interactable
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4347451, 0.8998225, 1.292759,0.1631464, -0.5913072, 0.2100526, -0.761326,no DataImplemented,0.2789425, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4356828, 0.897113, 1.29643,0.1785078, -0.5868526, 0.2298308, -0.7555906,no DataImplemented,0.2789424, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4356828, 0.897113, 1.29643,0.1785078, -0.5868526, 0.2298308, -0.7555906,no DataImplemented,0.2789424, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4356828, 0.897113, 1.29643,0.1785078, -0.5868526, 0.2298308, -0.7555906,no DataImplemented,0.2789424, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4366537, 0.8946418, 1.300231,0.1937433, -0.5820004, 0.2494469, -0.7493434,no DataImplemented,0.2789424, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4366537, 0.8946418, 1.300231,0.1937433, -0.5820004, 0.2494469, -0.7493434,no DataImplemented,0.2789424, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4376545, 0.892416, 1.304149,0.2088419, -0.5767547, 0.2688867, -0.7425896,no DataImplemented,0.2789423, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4386821, 0.890441, 1.308172,0.2237938, -0.5711193, 0.2881377, -0.7353339,no DataImplemented,0.2789423, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4386821, 0.890441, 1.308172,0.2237938, -0.5711193, 0.2881377, -0.7353339,no DataImplemented,0.2789423, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
0.5742595, 1.061108, 0.7528889,-0.6724892, 8.940697E-08, 0.7401069, 2.384186E-07,no DataImplemented,-0.4397332, 0.8887222, 1.312287,0.2385887, -0.5650985, 0.3071869, -0.7275819,no DataImplemented,0.2789422, -0.8028001, 0.725598,-0.7071064, -1.490116E-08, 3.537389E-08, 0.7071073,no DataImplemented,-0.5683334, -0.8198569, 0.8190174,-0.7466406, 0.0002863319, -0.6652275, -0.0005329452,no DataImplemented,-0.4403998, 1.063, 0.476,0.7071067, 0, -1.892012E-09, 0.7071069,no DataImplemented,0.492, 0.913, 0.479,0.7071068, 0, 0, 0.7071068,no DataImplemented,0.6354504, 0.05860394, 0.7671199,0.9622502, 0.0225576, -0.2578342, 0.08418611,no DataImplemented,0.61517, 0.8631923, 0.5802398,-0.7071068, 0, 0, 0.7071068,no DataImplemented,0.08571067, 0.868996, 0.8723042,0.2930923, -0.7554806, 0.07314945, -0.5813736,no DataImplemented,0.2963302, 0.9148928, 0.8099046,-0.1335708, 0.001570567, 0.02429219, 0.9907403,no DataImplemented
