FPS,30,NrOfObjects,7,LFoot,False,RFoot,False,Hip,True,Head,False,HandsShadow,False
LFootTracker.x,LFootTracker.y,LFootTracker.z,LFootTracker.rx,LFootTracker.ry,LFootTracker.rz,LFootTracker.rw,RFootTracker.x,RFootTracker.y,RFootTracker.z,RFootTracker.rx,RFootTracker.ry,RFootTracker.rz,RFootTracker.rw,HiptrackerBack.x,HiptrackerBack.y,HiptrackerBack.z,HiptrackerBack.rx,HiptrackerBack.ry,HiptrackerBack.rz,HiptrackerBack.rw,ControlerForCalibration.x,ControlerForCalibration.y,ControlerForCalibration.z,ControlerForCalibration.rx,ControlerForCalibration.ry,ControlerForCalibration.rz,ControlerForCalibration.rw,HeadTracker.x,HeadTracker.y,HeadTracker.z,HeadTracker.rx,HeadTracker.ry,HeadTracker.rz,HeadTracker.rw,LeftHandShadow.x,LeftHandShadow.y,LeftHandShadow.z,LeftHandShadow.rx,LeftHandShadow.ry,LeftHandShadow.rz,LeftHandShadow.rw,RightHandShadow.x,RightHandShadow.y,RightHandShadow.z,RightHandShadow.rx,RightHandShadow.ry,RightHandShadow.rz,RightHandShadow.rw,
0.7390909, 0.09516218, -0.2404549,0.2575393, 0.597751, -0.7205276, 0.2391804,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6559757, 1.104217, -0.02266045,-0.9145511, 0.271146, -0.2680458, -0.1350098,0, 0, 0,0, 0, 0, 1,0.9699364, 1.334125, -0.4993419,0.111675, 0.9189075, -0.1436638, 0.3499977,1.136254, 1.232883, -0.4499188,0.1727751, 0.8522552, 0.3791556, -0.3163084,0.8198289, 0.8950512, -0.5852562,-0.05138616, 0.873314, -0.3715432, 0.3108663,
0.7393431, 0.09605496, -0.2401415,0.2572298, 0.5977033, -0.7204455, 0.2398789,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6556631, 1.104113, -0.02151492,-0.9152584, 0.270935, -0.2666763, -0.133342,0, 0, 0,0, 0, 0, 1,0.9694885, 1.333849, -0.4988548,0.1113382, 0.9188481, -0.1444403, 0.3499413,1.135356, 1.232482, -0.4495044,0.1727649, 0.8521639, 0.378981, -0.3167687,0.8212634, 0.9013206, -0.5852856,-0.05369046, 0.8736379, -0.3725585, 0.3083412,
0.7393431, 0.09605496, -0.2401415,0.2572298, 0.5977033, -0.7204455, 0.2398789,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6556631, 1.104113, -0.02151492,-0.9152584, 0.270935, -0.2666763, -0.133342,0, 0, 0,0, 0, 0, 1,0.9691563, 1.333319, -0.4985091,0.1108706, 0.9188697, -0.1451488, 0.34974,1.134866, 1.231887, -0.4493263,0.1727678, 0.8521615, 0.3789797, -0.3167752,0.8209841, 0.8994929, -0.5862626,-0.05267046, 0.8742018, -0.3708136, 0.3090216,
0.7392209, 0.0959812, -0.2403226,0.2569427, 0.5974324, -0.720714, 0.2400552,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6557223, 1.104003, -0.0213709,-0.9153822, 0.2710136, -0.2661901, -0.1333037,0, 0, 0,0, 0, 0, 1,0.9691662, 1.333113, -0.4984955,0.1107736, 0.9189649, -0.1451814, 0.3495069,1.134637, 1.231664, -0.4492585,0.1727529, 0.8520854, 0.3788666, -0.3171233,0.8209153, 0.8987523, -0.5862227,-0.05267428, 0.874205, -0.3708131, 0.3090127,
0.7391919, 0.09616197, -0.2403124,0.256617, 0.5974292, -0.7206653, 0.2405575,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6560234, 1.103844, -0.02126161,-0.9154338, 0.2711168, -0.2658443, -0.1334293,0, 0, 0,0, 0, 0, 1,0.9690531, 1.333007, -0.4983938,0.1107222, 0.9190615, -0.1453974, 0.3491795,1.134402, 1.231495, -0.4492016,0.1727587, 0.8520805, 0.378864, -0.3171362,0.820885, 0.8984013, -0.5863693,-0.05040154, 0.8749258, -0.3678438, 0.3108948,
0.7391663, 0.09620544, -0.240378,0.2564714, 0.597253, -0.7207658, 0.2408489,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6560525, 1.103796, -0.02112261,-0.9154778, 0.2712656, -0.2654722, -0.1335665,0, 0, 0,0, 0, 0, 1,0.9690133, 1.332901, -0.4982606,0.1104723, 0.9191172, -0.1457104, 0.3489813,1.134119, 1.231283, -0.4491684,0.1728611, 0.8520346, 0.3785546, -0.3175732,0.821918, 0.9035602, -0.5863768,-0.05040785, 0.8749312, -0.3678429, 0.3108798,
0.7391809, 0.09638168, -0.2403857,0.2561352, 0.5970618, -0.7209031, 0.2412691,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6561976, 1.103747, -0.02087215,-0.9156202, 0.271299, -0.2649831, -0.1334937,0, 0, 0,0, 0, 0, 1,0.9690265, 1.332829, -0.4981325,0.1102, 0.9191291, -0.1459113, 0.3489519,1.133941, 1.231148, -0.4490833,0.1728665, 0.85203, 0.3785521, -0.3175854,0.8217637, 0.9033675, -0.5858479,-0.05134924, 0.8749461, -0.3672824, 0.3113459,
0.739132, 0.09643702, -0.2403832,0.2560508, 0.5970759, -0.7207573, 0.2417588,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6562086, 1.103811, -0.02071639,-0.9158424, 0.2712932, -0.2643457, -0.1332444,0, 0, 0,0, 0, 0, 1,0.9692891, 1.332741, -0.4980854,0.1099096, 0.9191641, -0.1460499, 0.3488934,1.133836, 1.231001, -0.4490022,0.1728516, 0.8519123, 0.3783393, -0.3181624,0.8221574, 0.9057797, -0.5855759,-0.05135452, 0.8749506, -0.3672817, 0.3113334,
0.7392769, 0.09683057, -0.2403625,0.2554448, 0.5965478, -0.7212484, 0.2422384,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6564372, 1.103764, -0.02041971,-0.9162918, 0.2712061, -0.2630845, -0.1328273,0, 0, 0,0, 0, 0, 1,0.9693229, 1.332754, -0.4980165,0.1098921, 0.9192669, -0.1458939, 0.3486936,1.133609, 1.231094, -0.4487093,0.1729936, 0.8517079, 0.3783956, -0.318565,0.821143, 0.9037613, -0.5838892,-0.05423585, 0.8748789, -0.3656715, 0.3129373,
0.7394106, 0.09718662, -0.2402871,0.255165, 0.5965686, -0.7212136, 0.2425857,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6566387, 1.103713, -0.02027681,-0.9164761, 0.271224, -0.2624401, -0.1327945,0, 0, 0,0, 0, 0, 1,0.9693576, 1.33278, -0.4980847,0.1100169, 0.9193251, -0.1456693, 0.3485946,1.133542, 1.231061, -0.4487371,0.1729974, 0.8517048, 0.3783938, -0.3185735,0.8207991, 0.9039165, -0.5835061,-0.05423953, 0.8748821, -0.365671, 0.3129285,
0.7395818, 0.09738724, -0.2402271,0.2552292, 0.5963711, -0.7214214, 0.2423856,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6567906, 1.1038, -0.02021338,-0.9166483, 0.2711733, -0.2618488, -0.1328764,0, 0, 0,0, 0, 0, 1,0.9693832, 1.332835, -0.4982016,0.1103231, 0.9194019, -0.145198, 0.3484916,1.133501, 1.231369, -0.4484491,0.1733611, 0.8514497, 0.3783844, -0.3190685,0.8207721, 0.9058525, -0.5831456,-0.05424269, 0.8748848, -0.3656705, 0.312921,
0.7395818, 0.09738724, -0.2402271,0.2552292, 0.5963711, -0.7214214, 0.2423856,0.363365, -0.003170289, -0.3022462,0.1460125, 0.7068632, -0.6919729, -0.01407883,0.6567906, 1.1038, -0.02021338,-0.9166483, 0.2711733, -0.2618488, -0.1328764,0, 0, 0,0, 0, 0, 1,0.9694191, 1.332881, -0.4982355,0.1103988, 0.9195117, -0.1448961, 0.3483037,1.133501, 1.231369, -0.4484491,0.1733611, 0.8514497, 0.3783844, -0.3190685,0.8207721, 0.9058525, -0.5831456,-0.05424269, 0.8748848, -0.3656705, 0.312921,
