FPS,30,NrOfObjects,7,LFoot,False,RFoot,False,Hip,True,Head,False,HandsPLayer,False
LFootTracker.x,LFootTracker.y,LFootTracker.z,LFootTracker.rx,LFootTracker.ry,LFootTracker.rz,LFootTracker.rw,RFootTracker.x,RFootTracker.y,RFootTracker.z,RFootTracker.rx,RFootTracker.ry,RFootTracker.rz,RFootTracker.rw,HiptrackerBack.x,HiptrackerBack.y,HiptrackerBack.z,HiptrackerBack.rx,HiptrackerBack.ry,HiptrackerBack.rz,HiptrackerBack.rw,ControlerForCalibration.x,ControlerForCalibration.y,ControlerForCalibration.z,ControlerForCalibration.rx,ControlerForCalibration.ry,ControlerForCalibration.rz,ControlerForCalibration.rw,HeadTracker.x,HeadTracker.y,HeadTracker.z,HeadTracker.rx,HeadTracker.ry,HeadTracker.rz,HeadTracker.rw,LeftHandShadow.x,LeftHandShadow.y,LeftHandShadow.z,LeftHandShadow.rx,LeftHandShadow.ry,LeftHandShadow.rz,LeftHandShadow.rw,RightHandShadow.x,RightHandShadow.y,RightHandShadow.z,RightHandShadow.rx,RightHandShadow.ry,RightHandShadow.rz,RightHandShadow.rw,
-0.1586614, 0.1448472, 0.3027573,-0.7464609, 0.1904685, 0.02427663, -0.6371254,-0.0282318, 0.1193289, 0.4347293,-0.6823435, 0.003189884, -0.36514, -0.6333009,0.1577691, 1.039819, 0.1869204,-0.196784, 0.3006519, -0.03279151, -0.9326356,0, 0, 0,0, 0, 0, 1,-0.1468904, 1.278886, 0.5993596,-0.1481026, 0.1375212, -0.02652152, -0.9790047,-0.283334, 0.9319449, 0.8527828,0.2031918, -0.5698799, -0.2200502, -0.765198,-0.1217154, 0.8131111, 0.8706545,0.3208441, -0.0195657, -0.01837902, 0.9467516,
-0.1586458, 0.1448465, 0.3027619,-0.746475, 0.1905676, 0.02440524, -0.6370743,-0.028247, 0.1193216, 0.4347712,-0.6824632, 0.003205284, -0.3650665, -0.6332141,0.1580498, 1.039695, 0.1868665,-0.1968461, 0.3010326, -0.03264713, -0.9325048,0, 0, 0,0, 0, 0, 1,-0.1467892, 1.278646, 0.5993193,-0.1482215, 0.1377077, -0.02660344, -0.9789582,-0.2833602, 0.931554, 0.8528687,0.2029233, -0.5695983, -0.2200594, -0.7654762,-0.121766, 0.8132759, 0.8709623,0.3212509, -0.01920845, -0.01836459, 0.9466212,
-0.1587895, 0.1448277, 0.3027638,-0.7464315, 0.1905084, 0.02438822, -0.6371435,-0.02800681, 0.1190925, 0.4348696,-0.6824924, 0.003224216, -0.3652097, -0.6331002,0.158408, 1.039599, 0.1868904,-0.1966709, 0.3012766, -0.03245165, -0.9324698,0, 0, 0,0, 0, 0, 1,-0.1465765, 1.278624, 0.5991553,-0.1482424, 0.1380119, -0.02641121, -0.9789175,-0.2832812, 0.9314294, 0.8528742,0.2029241, -0.5695955, -0.2200587, -0.7654783,-0.1218248, 0.8139337, 0.8711637,0.3216923, -0.0188568, -0.01821931, 0.9464812,
-0.1592976, 0.1452078, 0.3027302,-0.7466472, 0.1902173, 0.02409068, -0.6369891,-0.0276809, 0.1189436, 0.4350291,-0.6826652, 0.003375515, -0.3651837, -0.632928,0.1592074, 1.039605, 0.186695,-0.1967153, 0.3014936, -0.03250763, -0.9323884,0, 0, 0,0, 0, 0, 1,-0.1465251, 1.278311, 0.5991768,-0.1482852, 0.1384945, -0.02615727, -0.9788496,-0.2832981, 0.9309461, 0.8528631,0.2027055, -0.5693088, -0.2198381, -0.7658128,-0.1220968, 0.8140218, 0.8712666,0.3216924, -0.01886163, -0.01821767, 0.946481,
-0.1592797, 0.1451979, 0.3028578,-0.7467503, 0.1901915, 0.02411652, -0.636875,-0.02756283, 0.1188373, 0.4351425,-0.6827896, 0.003430046, -0.3650671, -0.6328607,0.1595263, 1.039522, 0.1866193,-0.1967871, 0.301633, -0.03248057, -0.932329,0, 0, 0,0, 0, 0, 1,-0.1463391, 1.278358, 0.5990303,-0.1484065, 0.1389982, -0.02551435, -0.9787769,-0.2832954, 0.9310004, 0.8527704,0.2027063, -0.569306, -0.2198374, -0.765815,-0.1221986, 0.8135993, 0.8715197,0.3218817, -0.01887467, -0.01744863, 0.9464309,
-0.1592699, 0.1452225, 0.3028576,-0.7467013, 0.1902219, 0.02413468, -0.6369227,-0.02753787, 0.1188311, 0.4351285,-0.6825737, 0.003415614, -0.3650947, -0.6330776,0.1599859, 1.039473, 0.1864458,-0.1967486, 0.3018458, -0.03243902, -0.9322698,0, 0, 0,0, 0, 0, 1,-0.1462389, 1.278195, 0.5989777,-0.14844, 0.139442, -0.02505972, -0.9787204,-0.283251, 0.9306596, 0.8527907,0.2026512, -0.5690594, -0.2195041, -0.7661082,-0.1220785, 0.8127079, 0.8716231,0.3218818, -0.01887967, -0.01744693, 0.9464308,
-0.1593157, 0.1452117, 0.3028313,-0.7465655, 0.1903817, 0.02423243, -0.6370305,-0.02752506, 0.1188775, 0.4350984,-0.6826739, 0.003553584, -0.3650497, -0.6329948,0.1603092, 1.039409, 0.1863854,-0.1966804, 0.3019318, -0.03234955, -0.9322594,0, 0, 0,0, 0, 0, 1,-0.1460657, 1.27824, 0.5987984,-0.1484261, 0.1396517, -0.02461266, -0.9787039,-0.2830984, 0.9306692, 0.8526376,0.202652, -0.5690568, -0.2195034, -0.7661102,-0.122004, 0.8131198, 0.8714727,0.3217738, -0.01861794, -0.01760168, 0.9464699,
-0.1593157, 0.1452117, 0.3028313,-0.7465655, 0.1903817, 0.02423243, -0.6370305,-0.02752506, 0.1188775, 0.4350984,-0.6826739, 0.003553584, -0.3650497, -0.6329948,0.1603092, 1.039409, 0.1863854,-0.1966804, 0.3019318, -0.03234955, -0.9322594,0, 0, 0,0, 0, 0, 1,-0.14603, 1.278081, 0.598767,-0.1483558, 0.1396071, -0.02451951, -0.9787233,-0.2832951, 0.9308333, 0.8526434,0.2032414, -0.5686293, -0.2190525, -0.7664006,-0.1218976, 0.8123034, 0.8715148,0.3217738, -0.01861723, -0.01760193, 0.9464699,
-0.159335, 0.1452282, 0.3028496,-0.7466236, 0.1903325, 0.02415989, -0.6369797,-0.02749959, 0.1187303, 0.4351346,-0.6825674, 0.00343319, -0.3651941, -0.6330271,0.1605886, 1.039459, 0.1863215,-0.1965227, 0.3020681, -0.03234909, -0.9322485,0, 0, 0,0, 0, 0, 1,-0.1458877, 1.278117, 0.5985526,-0.1483467, 0.1395379, -0.0241973, -0.9787425,-0.2830782, 0.9308475, 0.8524073,0.2032401, -0.5686337, -0.2190537, -0.7663972,-0.1218419, 0.8126892, 0.8713458,0.3213114, -0.01826451, -0.01811015, 0.9466242,
-0.1591841, 0.1451315, 0.3028359,-0.7465785, 0.190371, 0.02414291, -0.6370218,-0.02751447, 0.1186844, 0.4352091,-0.682776, 0.003518149, -0.3649832, -0.6329232,0.1609523, 1.039391, 0.1861221,-0.1967626, 0.3022428, -0.03237166, -0.9321405,0, 0, 0,0, 0, 0, 1,-0.1456964, 1.278052, 0.5983754,-0.1485108, 0.1397535, -0.02406356, -0.9786902,-0.2831445, 0.9308004, 0.852524,0.2034054, -0.5683333, -0.2188945, -0.7666216,-0.121738, 0.8119789, 0.8711966,0.3213114, -0.01826079, -0.01811141, 0.9466243,
