FPS,30,NrOfObjects,7,LFoot,False,RFoot,False,Hip,True,Head,False,HandsPLayer,False
LFootTracker.x,LFootTracker.y,LFootTracker.z,LFootTracker.rx,LFootTracker.ry,LFootTracker.rz,LFootTracker.rw,RFootTracker.x,RFootTracker.y,RFootTracker.z,RFootTracker.rx,RFootTracker.ry,RFootTracker.rz,RFootTracker.rw,HiptrackerBack.x,HiptrackerBack.y,HiptrackerBack.z,HiptrackerBack.rx,HiptrackerBack.ry,HiptrackerBack.rz,HiptrackerBack.rw,ControlerForCalibration.x,ControlerForCalibration.y,ControlerForCalibration.z,ControlerForCalibration.rx,ControlerForCalibration.ry,ControlerForCalibration.rz,ControlerForCalibration.rw,HeadTracker.x,HeadTracker.y,HeadTracker.z,HeadTracker.rx,HeadTracker.ry,HeadTracker.rz,HeadTracker.rw,LeftHandShadow.x,LeftHandShadow.y,LeftHandShadow.z,LeftHandShadow.rx,LeftHandShadow.ry,LeftHandShadow.rz,LeftHandShadow.rw,RightHandShadow.x,RightHandShadow.y,RightHandShadow.z,RightHandShadow.rx,RightHandShadow.ry,RightHandShadow.rz,RightHandShadow.rw,
-0.3284467, 0.05905001, 0.515978,0.7011976, -0.1189065, 0.1175788, 0.693079,-0.03135097, 0.05895633, 0.5609919,0.7098899, 0.03786056, -0.0494841, 0.7015514,-0.006438697, 1.028706, 0.3319778,-0.02624909, 0.2690856, -0.03426177, -0.9621487,0, 0, 0,0, 0, 0, 1,-0.1633031, 1.523481, 0.5747778,-0.2170008, 0.3278096, -0.1616767, -0.9051586,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3283896, 0.05916739, 0.5159664,0.7008654, -0.1191673, 0.1159947, 0.6936369,-0.03155908, 0.05906469, 0.5609275,0.7088372, 0.03740507, -0.04837619, 0.7027165,-0.007643558, 1.028332, 0.3294125,-0.02362084, 0.2657038, -0.03303463, -0.963199,0, 0, 0,0, 0, 0, 1,-0.1614377, 1.524315, 0.5718396,-0.2181432, 0.3244273, -0.1607654, -0.9062643,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3286766, 0.05948286, 0.5158533,0.7008531, -0.119503, 0.1151195, 0.6937373,-0.03161753, 0.05915255, 0.5608903,0.7085925, 0.03733769, -0.04812273, 0.7029842,-0.008103177, 1.028223, 0.3285407,-0.0230228, 0.2644749, -0.03277605, -0.9635605,0, 0, 0,0, 0, 0, 1,-0.1604527, 1.52494, 0.5701491,-0.2192367, 0.3221472, -0.1606813, -0.9068285,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3286587, 0.05952229, 0.5158523,0.7006372, -0.1197975, 0.1142583, 0.694047,-0.03167457, 0.05908391, 0.5608326,0.7087085, 0.0375093, -0.04777855, 0.7028817,-0.008705817, 1.028139, 0.3276288,-0.0223632, 0.2628552, -0.03258523, -0.9640256,0, 0, 0,0, 0, 0, 1,-0.1594796, 1.52569, 0.5683475,-0.2207013, 0.3197585, -0.1606921, -0.9073167,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3285306, 0.05946337, 0.5159451,0.7007285, -0.1197182, 0.1139351, 0.6940216,-0.03168143, 0.05920034, 0.560869,0.70828, 0.03740576, -0.04778818, 0.7033184,-0.009355871, 1.028053, 0.326755,-0.02167049, 0.2615491, -0.03216385, -0.9644107,0, 0, 0,0, 0, 0, 1,-0.1584292, 1.526774, 0.5661379,-0.223002, 0.3162892, -0.1616592, -0.9077982,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3284826, 0.05962396, 0.5160295,0.7014257, -0.1197835, 0.1128722, 0.6934796,-0.03176155, 0.05914331, 0.5607752,0.7077348, 0.03715863, -0.04752257, 0.7038981,-0.01145761, 1.027786, 0.3251242,-0.01895316, 0.2587512, -0.03129693, -0.9652508,0, 0, 0,0, 0, 0, 1,-0.1564119, 1.529649, 0.5611471,-0.2299746, 0.3082868, -0.1634486, -0.9084908,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3285189, 0.05969881, 0.5160556,0.7018136, -0.1196704, 0.1124439, 0.693176,-0.03179689, 0.05920968, 0.5607561,0.7074825, 0.03704685, -0.04737501, 0.7041675,-0.01275572, 1.027693, 0.3244874,-0.016785, 0.2564241, -0.03079053, -0.965928,0, 0, 0,0, 0, 0, 1,-0.1554139, 1.531464, 0.5583953,-0.2340251, 0.3036108, -0.1644922, -0.9088427,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3284557, 0.05974476, 0.5160967,0.70192, -0.1197265, 0.1120747, 0.6931185,-0.0316792, 0.05916045, 0.5608224,0.7074168, 0.03684898, -0.04733909, 0.7042463,-0.01401804, 1.027734, 0.3238069,-0.01470479, 0.2535289, -0.03039502, -0.9667383,0, 0, 0,0, 0, 0, 1,-0.1546033, 1.533273, 0.5556711,-0.2383308, 0.2986654, -0.1651743, -0.9092387,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3285389, 0.05981364, 0.5161765,0.70229, -0.1196096, 0.1116497, 0.6928324,-0.03174393, 0.05907783, 0.5608017,0.7073598, 0.03688429, -0.04713682, 0.7043152,-0.01537472, 1.027662, 0.3231182,-0.01287422, 0.2509487, -0.02994656, -0.9674514,0, 0, 0,0, 0, 0, 1,-0.1538763, 1.535186, 0.5526643,-0.2432166, 0.2930422, -0.1657282, -0.9096736,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.3285021, 0.05978936, 0.5162265,0.7028785, -0.1192029, 0.1117249, 0.6922934,-0.03174023, 0.05910632, 0.5608059,0.7071168, 0.03685329, -0.04721785, 0.7045554,-0.01664627, 1.027637, 0.3224652,-0.01098768, 0.2477878, -0.02978716, -0.968294,0, 0, 0,0, 0, 0, 1,-0.1532641, 1.537137, 0.5494441,-0.248423, 0.2870487, -0.1660475, -0.9101194,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
