FPS,30,NrOfObjects,7,LFoot,False,RFoot,False,Hip,True,Head,False,HandsPLayer,False
LFootTracker.x,LFootTracker.y,LFootTracker.z,LFootTracker.rx,LFootTracker.ry,LFootTracker.rz,LFootTracker.rw,RFootTracker.x,RFootTracker.y,RFootTracker.z,RFootTracker.rx,RFootTracker.ry,RFootTracker.rz,RFootTracker.rw,HiptrackerBack.x,HiptrackerBack.y,HiptrackerBack.z,HiptrackerBack.rx,HiptrackerBack.ry,HiptrackerBack.rz,HiptrackerBack.rw,ControlerForCalibration.x,ControlerForCalibration.y,ControlerForCalibration.z,ControlerForCalibration.rx,ControlerForCalibration.ry,ControlerForCalibration.rz,ControlerForCalibration.rw,HeadTracker.x,HeadTracker.y,HeadTracker.z,HeadTracker.rx,HeadTracker.ry,HeadTracker.rz,HeadTracker.rw,LeftHandShadow.x,LeftHandShadow.y,LeftHandShadow.z,LeftHandShadow.rx,LeftHandShadow.ry,LeftHandShadow.rz,LeftHandShadow.rw,RightHandShadow.x,RightHandShadow.y,RightHandShadow.z,RightHandShadow.rx,RightHandShadow.ry,RightHandShadow.rz,RightHandShadow.rw,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.02637307, 0.1319546, 0.6764335,0.8601607, 0.03757083, -0.0177667, 0.508327,-0.05195645, 0.558046, 0.3291643,0.1806527, 0.06475643, 0.04036561, -0.9805824,0, 0, 0,0, 0, 0, 1,-0.5662935, 0.7252243, 0.7765844,0.01561808, 0.8281164, 0.02871494, -0.5596023,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.02677059, 0.1316834, 0.6765589,0.8601833, 0.03757746, -0.0178623, 0.5082849,-0.05197097, 0.5580683, 0.3292099,0.1808012, 0.0647845, 0.04034641, -0.980554,0, 0, 0,0, 0, 0, 1,-0.5662926, 0.7251515, 0.7766271,0.01559808, 0.8281896, 0.02878611, -0.559491,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.02684253, 0.131636, 0.6765774,0.8602118, 0.03752463, -0.01781062, 0.5082425,-0.05208513, 0.5580705, 0.3292704,0.1807402, 0.06480301, 0.04035213, -0.9805638,0, 0, 0,0, 0, 0, 1,-0.5663068, 0.7251447, 0.7766384,0.01563188, 0.8281994, 0.02878776, -0.5594754,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.02642385, 0.131924, 0.6764012,0.8601778, 0.0375526, -0.01774316, 0.5083004,-0.05202911, 0.558055, 0.3293104,0.1807298, 0.06480646, 0.0403931, -0.9805638,0, 0, 0,0, 0, 0, 1,-0.5662624, 0.7251486, 0.7766259,0.01560146, 0.8281782, 0.02883836, -0.559505,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.02650651, 0.1318692, 0.6764454,0.860152, 0.03751306, -0.0177529, 0.5083463,-0.05202632, 0.5580391, 0.3293011,0.1808897, 0.06478208, 0.0403573, -0.9805374,0, 0, 0,0, 0, 0, 1,-0.566264, 0.7251459, 0.7766395,0.01561401, 0.8281709, 0.02879861, -0.5595175,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.026826, 0.1315794, 0.6766484,0.8601855, 0.03748764, -0.01768897, 0.508294,-0.05204906, 0.5580124, 0.3292741,0.1808862, 0.06489768, 0.04037133, -0.9805298,0, 0, 0,0, 0, 0, 1,-0.566256, 0.7251579, 0.7766444,0.01555382, 0.8281795, 0.02877236, -0.5595078,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.0267073, 0.1317488, 0.6765541,0.8601782, 0.0375245, -0.01769004, 0.5083035,-0.05205402, 0.5579588, 0.3292917,0.1810114, 0.06482463, 0.04038388, -0.980511,0, 0, 0,0, 0, 0, 1,-0.5662395, 0.7251778, 0.7766526,0.01563594, 0.8281919, 0.02878696, -0.5594864,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.02678185, 0.1317127, 0.6765876,0.8601648, 0.03752923, -0.01769682, 0.5083257,-0.05214341, 0.5579403, 0.3292345,0.1809691, 0.06478151, 0.04042758, -0.9805198,0, 0, 0,0, 0, 0, 1,-0.5661958, 0.7252135, 0.7766629,0.01561338, 0.8281641, 0.02873927, -0.5595306,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.02657312, 0.131882, 0.6764576,0.860164, 0.03751373, -0.01777081, 0.5083256,-0.0521484, 0.5579354, 0.3292221,0.1809354, 0.064696, 0.04043255, -0.9805315,0, 0, 0,0, 0, 0, 1,-0.566205, 0.7251937, 0.7766466,0.0156608, 0.8281369, 0.02872371, -0.5595704,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.1824, 0.03779616, 0.1573692,-0.7071068, 0, 0, -0.7071068,0.02640639, 0.1319157, 0.6763291,0.860119, 0.0375903, -0.01779933, 0.5083951,-0.05202582, 0.5579286, 0.3291993,0.1808626, 0.0646264, 0.04046166, -0.9805483,0, 0, 0,0, 0, 0, 1,-0.566183, 0.7251693, 0.7766453,0.01567203, 0.8281339, 0.02876437, -0.5595724,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
