FPS,30,NrOfObjects,7,LFoot,False,RFoot,False,Hip,True,Head,False,HandsPLayer,False
LFootTracker.x,LFootTracker.y,LFootTracker.z,LFootTracker.rx,LFootTracker.ry,LFootTracker.rz,LFootTracker.rw,RFootTracker.x,RFootTracker.y,RFootTracker.z,RFootTracker.rx,RFootTracker.ry,RFootTracker.rz,RFootTracker.rw,HiptrackerBack.x,HiptrackerBack.y,HiptrackerBack.z,HiptrackerBack.rx,HiptrackerBack.ry,HiptrackerBack.rz,HiptrackerBack.rw,ControlerForCalibration.x,ControlerForCalibration.y,ControlerForCalibration.z,ControlerForCalibration.rx,ControlerForCalibration.ry,ControlerForCalibration.rz,ControlerForCalibration.rw,HeadTracker.x,HeadTracker.y,HeadTracker.z,HeadTracker.rx,HeadTracker.ry,HeadTracker.rz,HeadTracker.rw,LeftHandShadow.x,LeftHandShadow.y,LeftHandShadow.z,LeftHandShadow.rx,LeftHandShadow.ry,LeftHandShadow.rz,LeftHandShadow.rw,RightHandShadow.x,RightHandShadow.y,RightHandShadow.z,RightHandShadow.rx,RightHandShadow.ry,RightHandShadow.rz,RightHandShadow.rw,
0.2409378, 0.02947417, 0.1844896,0.623684, -0.04783714, 0.7754331, -0.08621727,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.1669744, 0.5577841, 0.2863018,-0.004393683, 0.6861901, 0.06273351, -0.7246988,0, 0, 0,0, 0, 0, 1,-0.5216941, 0.721287, 0.8769993,0.01510779, 0.8500187, 0.02835212, -0.5257719,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
0.2408376, 0.02942725, 0.1844616,0.6238317, -0.04803868, 0.7753116, -0.08612952,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.167197, 0.5578234, 0.286256,-0.004264607, 0.6862326, 0.06284233, -0.72465,0, 0, 0,0, 0, 0, 1,-0.5217033, 0.7212503, 0.8769575,0.01515998, 0.8500234, 0.02835104, -0.525763,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
0.2407794, 0.02939881, 0.1844645,0.6234127, -0.04828131, 0.7755949, -0.08647642,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.1672511, 0.557731, 0.2861896,-0.004298106, 0.6863061, 0.06282605, -0.7245816,0, 0, 0,0, 0, 0, 1,-0.5217319, 0.7212664, 0.8770102,0.01512632, 0.8500789, 0.02825496, -0.5256792,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
0.2406778, 0.02933825, 0.1844457,0.6237072, -0.04824735, 0.7753614, -0.08646625,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.1673163, 0.5577669, 0.2861657,-0.004458074, 0.6863775, 0.06264292, -0.7245288,0, 0, 0,0, 0, 0, 1,-0.5217389, 0.72124, 0.8769696,0.01504351, 0.8500847, 0.02837364, -0.525666,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
0.2396735, 0.02222404, 0.1845975,0.6244566, -0.04870285, 0.7747403, -0.08636831,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.1673549, 0.5579323, 0.2862165,-0.004682236, 0.6863858, 0.0624667, -0.7245347,0, 0, 0,0, 0, 0, 1,-0.5216949, 0.7212495, 0.8769878,0.01506728, 0.8500365, 0.02834836, -0.5257446,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
0.239623, 0.02209469, 0.1845858,0.62455, -0.04851809, 0.774655, -0.08656242,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.1673999, 0.5579443, 0.2861741,-0.0049634, 0.686489, 0.06218937, -0.7244589,0, 0, 0,0, 0, 0, 1,-0.5216812, 0.7212667, 0.8769746,0.01503204, 0.8500505, 0.02837474, -0.5257215,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
0.2398927, 0.02385502, 0.1845348,0.6244947, -0.04835182, 0.7746941, -0.08670388,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.1673493, 0.5582977, 0.2862823,-0.005160269, 0.6864175, 0.06199718, -0.7245418,0, 0, 0,0, 0, 0, 1,-0.5216703, 0.7212519, 0.8770167,0.01510182, 0.8500575, 0.02837018, -0.5257084,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
0.2398107, 0.02376846, 0.1845018,0.6243739, -0.04821733, 0.7747857, -0.08683068,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.1673755, 0.5583209, 0.2862842,-0.005277336, 0.6864154, 0.0618593, -0.7245547,0, 0, 0,0, 0, 0, 1,-0.5216811, 0.7212471, 0.8770147,0.01513357, 0.8500248, 0.0283416, -0.525762,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
0.2396746, 0.02365833, 0.1844481,0.6243011, -0.0484259, 0.7748488, -0.08667459,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.1674015, 0.5584384, 0.2861294,-0.005272392, 0.6865152, 0.06201538, -0.7244469,0, 0, 0,0, 0, 0, 1,-0.5217115, 0.7212483, 0.8770399,0.01509014, 0.8500695, 0.02837583, -0.5256889,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
0.2388351, 0.01740161, 0.1845152,0.6245316, -0.04852523, 0.774658, -0.08666481,0.1943233, 0.03206136, 0.3699597,0.7565964, -0.002208923, 0.653874, 0.002417058,-0.1675363, 0.5585509, 0.2860237,-0.005537742, 0.6865528, 0.06178856, -0.7244285,0, 0, 0,0, 0, 0, 1,-0.5217369, 0.7212216, 0.8770489,0.01518173, 0.8500329, 0.02837226, -0.5257459,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
