FPS,30,NrOfObjects,7,LFoot,False,RFoot,False,Hip,True,Head,False,HandsPLayer,False
LFootTracker.x,LFootTracker.y,LFootTracker.z,LFootTracker.rx,LFootTracker.ry,LFootTracker.rz,LFootTracker.rw,RFootTracker.x,RFootTracker.y,RFootTracker.z,RFootTracker.rx,RFootTracker.ry,RFootTracker.rz,RFootTracker.rw,HiptrackerBack.x,HiptrackerBack.y,HiptrackerBack.z,HiptrackerBack.rx,HiptrackerBack.ry,HiptrackerBack.rz,HiptrackerBack.rw,ControlerForCalibration.x,ControlerForCalibration.y,ControlerForCalibration.z,ControlerForCalibration.rx,ControlerForCalibration.ry,ControlerForCalibration.rz,ControlerForCalibration.rw,HeadTracker.x,HeadTracker.y,HeadTracker.z,HeadTracker.rx,HeadTracker.ry,HeadTracker.rz,HeadTracker.rw,LeftHandShadow.x,LeftHandShadow.y,LeftHandShadow.z,LeftHandShadow.rx,LeftHandShadow.ry,LeftHandShadow.rz,LeftHandShadow.rw,RightHandShadow.x,RightHandShadow.y,RightHandShadow.z,RightHandShadow.rx,RightHandShadow.ry,RightHandShadow.rz,RightHandShadow.rw,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.05768067, 0.5504142, 0.2655131,0.1638602, 0.02912727, 0.02005857, -0.9858494,0, 0, 0,0, 0, 0, 1,-0.5215256, 0.7213125, 0.8765027,0.01614961, 0.8489832, 0.02986196, -0.5273282,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.05781372, 0.5502849, 0.2655683,0.1644365, 0.02960803, 0.01973164, -0.9857457,0, 0, 0,0, 0, 0, 1,-0.5215496, 0.7212813, 0.8764433,0.0161822, 0.8490053, 0.02985564, -0.5272919,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.05726626, 0.55012, 0.2654627,0.1650658, 0.0295332, 0.01976673, -0.9856421,0, 0, 0,0, 0, 0, 1,-0.5215533, 0.7212845, 0.8764428,0.01621711, 0.8489957, 0.02983328, -0.5273076,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.05729847, 0.5500527, 0.2654867,0.165217, 0.02956698, 0.0197539, -0.985616,0, 0, 0,0, 0, 0, 1,-0.5215384, 0.7212877, 0.8763686,0.01620901, 0.8489993, 0.02982972, -0.5273023,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.05709045, 0.5499408, 0.2654485,0.1651368, 0.02954051, 0.01998377, -0.9856256,0, 0, 0,0, 0, 0, 1,-0.5215078, 0.721282, 0.876375,0.01617504, 0.8490102, 0.02980613, -0.5272871,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.0570744, 0.5497224, 0.2653958,0.165137, 0.02946955, 0.02016231, -0.9856241,0, 0, 0,0, 0, 0, 1,-0.521513, 0.7212513, 0.8763492,0.01618761, 0.8489954, 0.02986623, -0.5273072,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.0570744, 0.5497224, 0.2653958,0.165137, 0.02946955, 0.02016231, -0.9856241,0, 0, 0,0, 0, 0, 1,-0.5214536, 0.7212962, 0.8763191,0.0161743, 0.848989, 0.02976593, -0.5273235,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.05702304, 0.5497122, 0.2652894,0.1648372, 0.0292839, 0.02014456, -0.9856802,0, 0, 0,0, 0, 0, 1,-0.5214723, 0.7212798, 0.8763293,0.01628639, 0.8490283, 0.02981499, -0.527254,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.05758196, 0.5496778, 0.2652681,0.1647556, 0.02931442, 0.01993039, -0.9856972,0, 0, 0,0, 0, 0, 1,-0.5214299, 0.7213231, 0.87633,0.01622695, 0.8489853, 0.0298076, -0.5273255,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
-0.4269775, 0.7187707, 1.695356,-0.2967538, 0.1119462, -0.09322301, -0.9437768,-0.1843606, 0.4474835, 1.80713,0.333481, 0.04049704, -0.07058853, 0.9392378,-0.0576084, 0.5497608, 0.2652605,0.1650352, 0.02926914, 0.01990345, -0.9856523,0, 0, 0,0, 0, 0, 1,-0.5214661, 0.7213166, 0.8763502,0.01612089, 0.848999, 0.02980937, -0.5273067,0, 0, -0.03,0, 0, 0, 1,0, 0, -0.03,0, 0, 0, 1,
